,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk
15_daily_6-month_order_order_single_best,0.0901818449921783,5.111370374359351,0.1624080350967007,0.6131491779168647,0.1998160383563292,0.925298137726719,-0.4513243568134318,1.1328875336327278,0.8645315188440295,-0.292735317704503,17.953388313051832,0.9738496154895296,-0.0200663290008238
15_daily_6-month_order_None_single_upper,0.0949985032570897,5.703110990142356,0.1230461259491799,0.7993357181048135,0.3929203601196153,0.9812857401783835,-0.2417754662246813,1.1747777521123737,1.1300668571122887,-0.4389948149247107,9.99388238520538,1.0104499722554314,-0.0151120564490949
15_daily_6-month_order_None_single_lower,0.0949985032570897,5.703110990142356,0.1230461259491799,0.7993357181048135,0.3929203601196153,0.9812857401783835,-0.2417754662246813,1.1747777521123737,1.1300668571122887,-0.4389948149247107,9.99388238520538,1.0104499722554314,-0.0151120564490949
15_daily_6-month_order_None_single_best,0.0949985032570897,5.703110990142356,0.1230461259491799,0.7993357181048135,0.3929203601196153,0.9812857401783835,-0.2417754662246813,1.1747777521123737,1.1300668571122887,-0.4389948149247107,9.99388238520538,1.0104499722554314,-0.0151120564490949
15_daily_12-month_mean_mean_single_upper,0.0570448273719095,2.199639381685705,0.0939820250592978,0.6376482725231128,0.1980060249289627,0.9407045841657506,-0.2880964222799538,1.1986354861613375,0.8794533460006684,-1.518015954427819,39.79102983861005,1.2389607325259262,-0.0116028147471366
15_daily_12-month_mean_mean_single_lower,0.0709969072920631,3.2120031407454723,0.0926274375508379,0.7869862309641537,0.3609963497295981,0.9725537977119534,-0.1966693218511568,1.2345309277406409,1.142588600420582,-0.4210378277391253,29.70549897758317,1.239542805952777,-0.0113806883100245
15_daily_12-month_mean_mean_single_best,0.0570448273719095,2.199639381685705,0.0939820250592978,0.6376482725231128,0.1980060249289627,0.9407045841657506,-0.2880964222799538,1.1986354861613375,0.8794533460006684,-1.518015954427819,39.79102983861005,1.2389607325259262,-0.0116028147471366
15_daily_12-month_mean_order_single_upper,0.0546901472380187,2.0534919422886744,0.1287855560914158,0.4781563338170679,0.1195944605472374,0.8277234908130408,-0.4572966589570197,1.1188075660336432,0.6632051765262074,-0.694545988113739,21.13278578480957,1.0558941582206267,-0.0159810913379019
15_daily_12-month_mean_order_single_lower,0.0809244723660571,4.110876211598089,0.1140413207665238,0.7396072025304192,0.3874007636340023,0.9492794721458078,-0.2088908437013581,1.166008815765765,1.040563074662903,-0.4909954348473364,12.276252095425477,1.0432077856303108,-0.0140331504165786
15_daily_12-month_mean_order_single_best,0.0546901472380187,2.0534919422886744,0.1287855560914158,0.4781563338170679,0.1195944605472374,0.8277234908130408,-0.4572966589570197,1.1188075660336432,0.6632051765262074,-0.694545988113739,21.13278578480957,1.0558941582206267,-0.0159810913379019
15_daily_12-month_mean_None_single_upper,0.0591915647544658,2.3386649326547664,0.0803140895756763,0.7563297384235219,0.288656560936345,0.965352119735767,-0.2050587887642674,1.2740746605807494,1.1034017260095716,-0.5282124394751178,42.68673752753996,1.3177856744837475,-0.0098775768219887
15_daily_12-month_mean_None_single_lower,0.0591915647544658,2.3386649326547664,0.0803140895756763,0.7563297384235219,0.288656560936345,0.965352119735767,-0.2050587887642674,1.2740746605807494,1.1034017260095716,-0.5282124394751178,42.68673752753996,1.3177856744837475,-0.0098775768219887
15_daily_12-month_mean_None_single_best,0.0591915647544658,2.3386649326547664,0.0803140895756763,0.7563297384235219,0.288656560936345,0.965352119735767,-0.2050587887642674,1.2740746605807494,1.1034017260095716,-0.5282124394751178,42.68673752753996,1.3177856744837475,-0.0098775768219887
15_daily_12-month_order_mean_single_upper,0.1161054337963987,9.00243907812749,0.1287241625378505,0.9180026751220056,0.5729546015649891,0.9863483961049998,-0.2026433394186277,1.1949831795210255,1.3071548673800553,-0.3862016019914473,8.637084573513967,1.0631632900187895,-0.0157487949842854
15_daily_12-month_order_mean_single_lower,0.1043396589943137,7.00970763362483,0.1261028638823626,0.8503695452446416,0.4232776248351885,0.9821952810522664,-0.2465040740930741,1.181621243801567,1.203455045553052,-0.4241175480905246,9.349309324385006,1.0226023721557815,-0.0154619356124422
15_daily_12-month_order_mean_single_best,0.1161054337963987,9.00243907812749,0.1287241625378505,0.9180026751220056,0.5729546015649891,0.9863483961049998,-0.2026433394186277,1.1949831795210255,1.3071548673800553,-0.3862016019914473,8.637084573513967,1.0631632900187895,-0.0157487949842854
15_daily_12-month_order_order_single_upper,0.0911832152381197,5.230138881193367,0.1524765102132106,0.648788388993644,0.200831373282312,0.9229839769813468,-0.4540287393740121,1.132827629389251,0.9090074904277112,-0.3166348055641902,8.519829655090147,0.9774072068322168,-0.0188176751278462
15_daily_12-month_order_order_single_lower,0.1084650293103757,7.660933547434716,0.1377864699668737,0.8165574360573011,0.2866342051919223,0.948957290758268,-0.3784092315072814,1.1627671642513078,1.1455513562652542,-0.4403399739687252,4.8066703600735785,1.000711846518152,-0.0169129930004058
15_daily_12-month_order_order_single_best,0.0911832152381197,5.230138881193367,0.1524765102132106,0.648788388993644,0.200831373282312,0.9229839769813468,-0.4540287393740121,1.132827629389251,0.9090074904277112,-0.3166348055641902,8.519829655090147,0.9774072068322168,-0.0188176751278462
15_daily_12-month_order_None_single_upper,0.1046873719637402,7.062744823647796,0.1249784816214603,0.8594084771196694,0.4164910147520347,0.98079805362498,-0.2513556553580579,1.1851187719712233,1.2168194919809996,-0.4293837483279785,9.48486617090347,1.0331684625753743,-0.0153195881456153
15_daily_12-month_order_None_single_lower,0.1046873719637402,7.062744823647796,0.1249784816214603,0.8594084771196694,0.4164910147520347,0.98079805362498,-0.2513556553580579,1.1851187719712233,1.2168194919809996,-0.4293837483279785,9.48486617090347,1.0331684625753743,-0.0153195881456153
15_daily_12-month_order_None_single_best,0.1046873719637402,7.062744823647796,0.1249784816214603,0.8594084771196694,0.4164910147520347,0.98079805362498,-0.2513556553580579,1.1851187719712233,1.2168194919809996,-0.4293837483279785,9.48486617090347,1.0331684625753743,-0.0153195881456153
10_daily_6-month_mean_mean_single_upper,0.0613286925878264,2.4827700548609406,0.0773067379959618,0.8086791449925476,0.3480261644354349,0.956205415838453,-0.1762186262268911,1.2453293082199992,1.1887625047072237,-0.0032421431592846,20.538328089590124,1.1831279648864697,-0.0094916527543594
10_daily_6-month_mean_mean_single_lower,0.065080437460617,2.750184414473868,0.0873510793699304,0.7655627250855,0.3838684523197256,0.9494596945403756,-0.1695383850049009,1.2125754734391994,1.1207492554134837,0.0046432180489757,18.471780722649378,1.1569766764260785,-0.0107398335826555
10_daily_6-month_mean_mean_single_best,0.0613286925878264,2.4827700548609406,0.0773067379959618,0.8086791449925476,0.3480261644354349,0.956205415838453,-0.1762186262268911,1.2453293082199992,1.1887625047072237,-0.0032421431592846,20.538328089590124,1.1831279648864697,-0.0094916527543594
10_daily_6-month_mean_order_single_upper,0.0741518723785599,3.4799173019691683,0.099615654128407,0.7680015462048205,0.3255107798681596,0.9525845907151088,-0.2278015874269766,1.1882454472565953,1.10476322824928,-0.1459759990426129,9.850560716037156,1.0429699428090835,-0.0122468015625264
10_daily_6-month_mean_order_single_lower,0.0598786184043163,2.38436149452148,0.127996950784816,0.5186073735398634,0.1573697996277358,0.9525984392334352,-0.3804962486192486,1.1250243145360892,0.7202694173387697,-0.4633722384378007,37.673660595688894,1.063518403620575,-0.0158626866735981
10_daily_6-month_mean_order_single_best,0.0741518723785599,3.4799173019691683,0.099615654128407,0.7680015462048205,0.3255107798681596,0.9525845907151088,-0.2278015874269766,1.1882454472565953,1.10476322824928,-0.1459759990426129,9.850560716037156,1.0429699428090835,-0.0122468015625264
10_daily_6-month_mean_None_single_upper,0.0522987629262763,1.9115856888517413,0.0677917973609872,0.78594175438117,0.2213112546480108,0.9450138036645572,-0.2363131645042454,1.2710041681092306,1.1613332816843802,-0.0778904918828618,31.92803845450026,1.3175409995152154,-0.0083295334794306
10_daily_6-month_mean_None_single_lower,0.0522987629262763,1.9115856888517413,0.0677917973609872,0.78594175438117,0.2213112546480108,0.9450138036645572,-0.2363131645042454,1.2710041681092306,1.1613332816843802,-0.0778904918828618,31.92803845450026,1.3175409995152154,-0.0083295334794306
10_daily_6-month_mean_None_single_best,0.0522987629262763,1.9115856888517413,0.0677917973609872,0.78594175438117,0.2213112546480108,0.9450138036645572,-0.2363131645042454,1.2710041681092306,1.1613332816843802,-0.0778904918828618,31.92803845450026,1.3175409995152154,-0.0083295334794306
10_daily_6-month_order_mean_single_upper,0.0834536361275914,4.36752077418747,0.1224437704700666,0.7160811781531398,0.265971755972236,0.9752073326668292,-0.3137687903083325,1.1560495427432975,1.0105100911285347,-0.4541445204327891,12.85573932331742,1.0178461947638058,-0.0150785298238838
10_daily_6-month_order_mean_single_lower,0.0936399877886129,5.530909082891212,0.1147845097817079,0.8374551393404746,0.5638665722769493,0.9886520973061516,-0.166067634423664,1.1833416974061874,1.1897780479214943,-0.4153956916576871,10.318800863883803,1.0531617488291982,-0.0140800330527974
10_daily_6-month_order_mean_single_best,0.0834536361275914,4.36752077418747,0.1224437704700666,0.7160811781531398,0.265971755972236,0.9752073326668292,-0.3137687903083325,1.1560495427432975,1.0105100911285347,-0.4541445204327891,12.85573932331742,1.0178461947638058,-0.0150785298238838
10_daily_6-month_order_order_single_upper,0.087528265796319,4.806977915110385,0.1547285450701863,0.6199411378254549,0.2157849974959583,0.948125741093865,-0.4056272067661163,1.134783781548094,0.8720642728013485,-0.3244958916423926,18.84498916327845,0.9576797170860486,-0.0191133191327692
10_daily_6-month_order_order_single_lower,0.0784713790228739,3.8731453946813152,0.1333246423305332,0.6335184146724964,0.2106768551763257,0.92613797551154,-0.3724727092456237,1.1269854376109607,0.8835712457134334,-0.4300521120039148,7.521693225548145,0.9486548081097634,-0.0164621529796535
10_daily_6-month_order_order_single_best,0.087528265796319,4.806977915110385,0.1547285450701863,0.6199411378254549,0.2157849974959583,0.948125741093865,-0.4056272067661163,1.134783781548094,0.8720642728013485,-0.3244958916423926,18.84498916327845,0.9576797170860486,-0.0191133191327692
10_daily_6-month_order_None_single_upper,0.0933383954728663,5.493255654525174,0.1133012138857239,0.8444824941324778,0.5634422861308735,0.9861373608070012,-0.1656574200594987,1.1878676085856947,1.2030901677415862,-0.3952052451046453,11.543934346947,1.0386216839236877,-0.013894925121071
10_daily_6-month_order_None_single_upper,0.0933383954728663,5.493255654525174,0.1133012138857239,0.8444824941324778,0.5634422861308735,0.9861373608070012,-0.1656574200594987,1.1878676085856947,1.2030901677415862,-0.3952052451046453,11.543934346947,1.0386216839236877,-0.013894925121071
10_daily_6-month_order_None_single_lower,0.0933383954728663,5.493255654525174,0.1133012138857239,0.8444824941324778,0.5634422861308735,0.9861373608070012,-0.1656574200594987,1.1878676085856947,1.2030901677415862,-0.3952052451046453,11.543934346947,1.0386216839236877,-0.013894925121071
10_daily_6-month_order_None_single_best,0.0933383954728663,5.493255654525174,0.1133012138857239,0.8444824941324778,0.5634422861308735,0.9861373608070012,-0.1656574200594987,1.1878676085856947,1.2030901677415862,-0.3952052451046453,11.543934346947,1.0386216839236877,-0.013894925121071
10_daily_12-month_mean_mean_single_upper,0.0491613644832433,1.7349142047956074,0.0836804018327718,0.615633570622305,0.2133631922317796,0.9401188367054693,-0.2304116467747569,1.2056504104206172,0.8546473113648368,-1.4818418665606847,51.4100766390818,1.2406136779854724,-0.0103383092450087
10_daily_12-month_mean_mean_single_lower,0.0581270418608907,2.269021171139652,0.082525148612416,0.726044783205451,0.3394862385352852,0.9698807273870704,-0.1712206129817814,1.232954955148729,1.0560489536929012,-0.3595506511281724,45.329105510099545,1.2358685143378167,-0.0101594257460789
10_daily_12-month_mean_mean_single_best,0.0491613644832433,1.7349142047956074,0.0836804018327718,0.615633570622305,0.2133631922317796,0.9401188367054693,-0.2304116467747569,1.2056504104206172,0.8546473113648368,-1.4818418665606847,51.4100766390818,1.2406136779854724,-0.0103383092450087
10_daily_12-month_mean_order_single_upper,0.0501227157259007,1.787934332625428,0.1190732659248701,0.4705695773326747,0.1171911687573596,0.8479487642326973,-0.4277004509587079,1.120940409437945,0.6513550568827521,-0.8096086081863901,24.43511573484304,1.1189788862012204,-0.0147794711777131
10_daily_12-month_mean_order_single_lower,0.0762991148312268,3.671455127351852,0.1051736924776896,0.7518912282517868,0.4368085619302436,0.9600039083653524,-0.1746740368230499,1.1730114205455997,1.065066585811977,-0.4131653830546197,13.624633463768724,1.0546374809514156,-0.0129368334933785
10_daily_12-month_mean_order_single_best,0.0501227157259007,1.787934332625428,0.1190732659248701,0.4705695773326747,0.1171911687573596,0.8479487642326973,-0.4277004509587079,1.120940409437945,0.6513550568827521,-0.8096086081863901,24.43511573484304,1.1189788862012204,-0.0147794711777131
10_daily_12-month_mean_None_single_upper,0.0497853134419823,1.769215520601005,0.0707835435990553,0.7219126176691557,0.3040112116746533,0.9659869954850304,-0.1637614388223996,1.2856595186240114,1.0571164455623767,-0.4616377058050984,59.14993479019232,1.305256424375072,-0.0087151123257955
10_daily_12-month_mean_None_single_lower,0.0497853134419823,1.769215520601005,0.0707835435990553,0.7219126176691557,0.3040112116746533,0.9659869954850304,-0.1637614388223996,1.2856595186240114,1.0571164455623767,-0.4616377058050984,59.14993479019232,1.305256424375072,-0.0087151123257955
10_daily_12-month_mean_None_single_best,0.0497853134419823,1.769215520601005,0.0707835435990553,0.7219126176691557,0.3040112116746533,0.9659869954850304,-0.1637614388223996,1.2856595186240114,1.0571164455623767,-0.4616377058050984,59.14993479019232,1.305256424375072,-0.0087151123257955
10_daily_12-month_order_mean_single_upper,0.1172270817904876,9.215301932987042,0.1182761283290813,0.9966638553201268,0.6708867226322306,0.9902525790587388,-0.1747345383890533,1.2156459839319755,1.4244953410422183,-0.4300905349771442,9.69776614368417,1.0709908340106835,-0.014433607607456
10_daily_12-month_order_mean_single_upper,0.1172270817904876,9.215301932987042,0.1182761283290813,0.9966638553201268,0.6708867226322306,0.9902525790587388,-0.1747345383890533,1.2156459839319755,1.4244953410422183,-0.4300905349771442,9.69776614368417,1.0709908340106835,-0.014433607607456
10_daily_12-month_order_mean_single_lower,0.1053141928130778,7.159200714102907,0.1160892875786568,0.9208551408396288,0.5476409868291036,0.9868316604291032,-0.1923051695287776,1.2015167488567544,1.3085646368065398,-0.4596245107357805,11.55821577528804,1.0546077474575946,-0.0142016634939611
10_daily_12-month_order_mean_single_lower,0.1053141928130778,7.159200714102907,0.1160892875786568,0.9208551408396288,0.5476409868291036,0.9868316604291032,-0.1923051695287776,1.2015167488567544,1.3085646368065398,-0.4596245107357805,11.55821577528804,1.0546077474575946,-0.0142016634939611
10_daily_12-month_order_mean_single_best,0.1172270817904876,9.215301932987042,0.1182761283290813,0.9966638553201268,0.6708867226322306,0.9902525790587388,-0.1747345383890533,1.2156459839319755,1.4244953410422183,-0.4300905349771442,9.69776614368417,1.0709908340106835,-0.014433607607456
10_daily_12-month_order_mean_single_best,0.1172270817904876,9.215301932987042,0.1182761283290813,0.9966638553201268,0.6708867226322306,0.9902525790587388,-0.1747345383890533,1.2156459839319755,1.4244953410422183,-0.4300905349771442,9.69776614368417,1.0709908340106835,-0.014433607607456
10_daily_12-month_order_order_single_upper,0.0976725454878475,6.054778518995114,0.1458343844010041,0.7122106295278875,0.2291698601910973,0.938170979958752,-0.4262015319396781,1.146721147880793,0.9989720239231304,-0.3557498933210855,8.39954647874727,0.9723378954491824,-0.0179612435158968
10_daily_12-month_order_order_single_upper,0.0976725454878475,6.054778518995114,0.1458343844010041,0.7122106295278875,0.2291698601910973,0.938170979958752,-0.4262015319396781,1.146721147880793,0.9989720239231304,-0.3557498933210855,8.39954647874727,0.9723378954491824,-0.0179612435158968
10_daily_12-month_order_order_single_lower,0.1059046822938625,7.251070293660986,0.1303426975908979,0.8377475008377829,0.3294702503192756,0.9616697710125542,-0.3214392868285825,1.1664314316785265,1.1759331599442415,-0.4129860865852274,4.226312530842005,1.0089102542765038,-0.0159883257432799
10_daily_12-month_order_order_single_lower,0.1059046822938625,7.251070293660986,0.1303426975908979,0.8377475008377829,0.3294702503192756,0.9616697710125542,-0.3214392868285825,1.1664314316785265,1.1759331599442415,-0.4129860865852274,4.226312530842005,1.0089102542765038,-0.0159883257432799
10_daily_12-month_order_order_single_best,0.0976725454878475,6.054778518995114,0.1458343844010041,0.7122106295278875,0.2291698601910973,0.938170979958752,-0.4262015319396781,1.146721147880793,0.9989720239231304,-0.3557498933210855,8.39954647874727,0.9723378954491824,-0.0179612435158968
10_daily_12-month_order_order_single_best,0.0976725454878475,6.054778518995114,0.1458343844010041,0.7122106295278875,0.2291698601910973,0.938170979958752,-0.4262015319396781,1.146721147880793,0.9989720239231304,-0.3557498933210855,8.39954647874727,0.9723378954491824,-0.0179612435158968
10_daily_12-month_order_None_single_upper,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
10_daily_12-month_order_None_single_upper,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
10_daily_12-month_order_None_single_lower,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
10_daily_12-month_order_None_single_lower,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
10_daily_12-month_order_None_single_best,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
10_daily_12-month_order_None_single_best,0.1043670250161949,7.013869739910543,0.1146512467024291,0.9234750372851168,0.6080879372836875,0.987903132158852,-0.1716314674525525,1.2031102507103597,1.3128770637296443,-0.4702719136237029,10.950628273521472,1.0647923189578885,-0.0140245502818031
5_daily_6-month_mean_mean_single_upper,0.0455315878970061,1.5432538650623724,0.0601193593435959,0.7707466565043914,0.3416366232895582,0.9602977312213932,-0.1332749031956545,1.2580880744324812,1.1299492049607829,-0.108824264897095,29.63612917354053,1.2638167359494912,-0.0073904511525354
5_daily_6-month_mean_mean_single_upper,0.0455315878970061,1.5432538650623724,0.0601193593435959,0.7707466565043914,0.3416366232895582,0.9602977312213932,-0.1332749031956545,1.2580880744324812,1.1299492049607829,-0.108824264897095,29.63612917354053,1.2638167359494912,-0.0073904511525354
5_daily_6-month_mean_mean_single_lower,0.0499035645337919,1.7757623329957388,0.0682195122375009,0.7480280770223027,0.3674971167268211,0.9565544194863376,-0.1357930777206281,1.225440298938524,1.0906429016925183,-0.0658366867084474,25.871861445296048,1.1758641700286567,-0.0083923502252231
5_daily_6-month_mean_mean_single_best,0.0455315878970061,1.5432538650623724,0.0601193593435959,0.7707466565043914,0.3416366232895582,0.9602977312213932,-0.1332749031956545,1.2580880744324812,1.1299492049607829,-0.108824264897095,29.63612917354053,1.2638167359494912,-0.0073904511525354
5_daily_6-month_mean_order_single_upper,0.0600521449027844,2.395996763092895,0.0839959688686638,0.7364077793996459,0.3441732314032971,0.9553877130079832,-0.1744823229219015,1.192490926369851,1.0523790355438265,-0.2842909112152336,13.109395248473568,1.1084881965984534,-0.0103370398896341
5_daily_6-month_mean_order_single_lower,0.0504349805029973,1.805365849445632,0.1146831892353469,0.4866635437256262,0.1336728878537091,0.9493331544196204,-0.377301495559766,1.1259673824617908,0.673186166451973,-0.6313138601100071,52.63190369231323,1.042733008220566,-0.0142272470319
5_daily_6-month_mean_order_single_best,0.0600521449027844,2.395996763092895,0.0839959688686638,0.7364077793996459,0.3441732314032971,0.9553877130079832,-0.1744823229219015,1.192490926369851,1.0523790355438265,-0.2842909112152336,13.109395248473568,1.1084881965984534,-0.0103370398896341
5_daily_6-month_mean_None_single_upper,0.038998836028288,1.230092548062423,0.051772170868333,0.7649153279145332,0.2457338541058333,0.9522186387304316,-0.158703554177325,1.2990295469585509,1.1256218496973704,-0.2643321233014761,45.84140278132095,1.3874225064950831,-0.0063655323030239
5_daily_6-month_mean_None_single_lower,0.038998836028288,1.230092548062423,0.051772170868333,0.7649153279145332,0.2457338541058333,0.9522186387304316,-0.158703554177325,1.2990295469585509,1.1256218496973704,-0.2643321233014761,45.84140278132095,1.3874225064950831,-0.0063655323030239
5_daily_6-month_mean_None_single_best,0.038998836028288,1.230092548062423,0.051772170868333,0.7649153279145332,0.2457338541058333,0.9522186387304316,-0.158703554177325,1.2990295469585509,1.1256218496973704,-0.2643321233014761,45.84140278132095,1.3874225064950831,-0.0063655323030239
5_daily_6-month_order_mean_single_upper,0.0764381029831917,3.684118137959101,0.106394590076756,0.7457679432077754,0.3445862071981102,0.9761722780281694,-0.2218257765008157,1.169928625937288,1.048152281213616,-0.6973885602145015,18.15462230947279,1.035149950328391,-0.0130895946016631
5_daily_6-month_order_mean_single_upper,0.0764381029831917,3.684118137959101,0.106394590076756,0.7457679432077754,0.3445862071981102,0.9761722780281694,-0.2218257765008157,1.169928625937288,1.048152281213616,-0.6973885602145015,18.15462230947279,1.035149950328391,-0.0130895946016631
5_daily_6-month_order_mean_single_lower,0.0769826945015026,3.734050769525496,0.1009305912711568,0.7855201760324091,0.4691801948964281,0.9793317273783256,-0.1640791647620518,1.1801648157334004,1.104073572458048,-0.7263877011766618,17.93722883042021,1.0525777732351604,-0.0124014441046185
5_daily_6-month_order_mean_single_lower,0.0769826945015026,3.734050769525496,0.1009305912711568,0.7855201760324091,0.4691801948964281,0.9793317273783256,-0.1640791647620518,1.1801648157334004,1.104073572458048,-0.7263877011766618,17.93722883042021,1.0525777732351604,-0.0124014441046185
5_daily_6-month_order_mean_single_best,0.0764381029831917,3.684118137959101,0.106394590076756,0.7457679432077754,0.3445862071981102,0.9761722780281694,-0.2218257765008157,1.169928625937288,1.048152281213616,-0.6973885602145015,18.15462230947279,1.035149950328391,-0.0130895946016631
5_daily_6-month_order_mean_single_best,0.0764381029831917,3.684118137959101,0.106394590076756,0.7457679432077754,0.3445862071981102,0.9761722780281694,-0.2218257765008157,1.169928625937288,1.048152281213616,-0.6973885602145015,18.15462230947279,1.035149950328391,-0.0130895946016631
5_daily_6-month_order_order_single_upper,0.0836853215966528,4.391634791502622,0.1442644553759799,0.6294998483693033,0.2265904765530025,0.9550368605782448,-0.3693240901811589,1.138543308036571,0.8812511899436354,-0.3751086739852787,20.62036388873676,0.9493891914154736,-0.0178152381374125
5_daily_6-month_order_order_single_lower,0.0722741988437076,3.318576585069482,0.1198788012753483,0.642327152975339,0.2330016519045068,0.9477666247949532,-0.3101874954660341,1.1308557135130357,0.8876318564627407,-0.6983072616278364,10.672672639300997,0.95622460935999,-0.0147977481690157
5_daily_6-month_order_order_single_best,0.0836853215966528,4.391634791502622,0.1442644553759799,0.6294998483693033,0.2265904765530025,0.9550368605782448,-0.3693240901811589,1.138543308036571,0.8812511899436354,-0.3751086739852787,20.62036388873676,0.9493891914154736,-0.0178152381374125
5_daily_6-month_order_None_single_upper,0.075533628142113,3.6022948776338675,0.0990995352042036,0.7845899095826001,0.4576539577504157,0.9741891427491522,-0.1650452855546062,1.1822030962209644,1.102597694686439,-0.7380342510338928,18.26448297099824,1.0440228552310324,-0.0121768262180294
5_daily_6-month_order_None_single_upper,0.075533628142113,3.6022948776338675,0.0990995352042036,0.7845899095826001,0.4576539577504157,0.9741891427491522,-0.1650452855546062,1.1822030962209644,1.102597694686439,-0.7380342510338928,18.26448297099824,1.0440228552310324,-0.0121768262180294
5_daily_6-month_order_None_single_lower,0.075533628142113,3.6022948776338675,0.0990995352042036,0.7845899095826001,0.4576539577504157,0.9741891427491522,-0.1650452855546062,1.1822030962209644,1.102597694686439,-0.7380342510338928,18.26448297099824,1.0440228552310324,-0.0121768262180294
5_daily_6-month_order_None_single_lower,0.075533628142113,3.6022948776338675,0.0990995352042036,0.7845899095826001,0.4576539577504157,0.9741891427491522,-0.1650452855546062,1.1822030962209644,1.102597694686439,-0.7380342510338928,18.26448297099824,1.0440228552310324,-0.0121768262180294
5_daily_6-month_order_None_single_best,0.075533628142113,3.6022948776338675,0.0990995352042036,0.7845899095826001,0.4576539577504157,0.9741891427491522,-0.1650452855546062,1.1822030962209644,1.102597694686439,-0.7380342510338928,18.26448297099824,1.0440228552310324,-0.0121768262180294
5_daily_12-month_mean_mean_single_upper,0.0354130313558418,1.0741797283377257,0.0690364220871085,0.5388964840053811,0.1926580129447326,0.93740271355789,-0.1838129170677198,1.2113475598215289,0.7420165753115241,-2.3118190656838418,104.01191506537556,1.2252064862495882,-0.0085501387533613
5_daily_12-month_mean_mean_single_lower,0.0406228947020432,1.3043226419958307,0.067928438194859,0.6203641306334339,0.2538893666970241,0.9536948815552296,-0.1600023475993783,1.229534450117015,0.8818039785504997,-1.4192987987201808,93.6811128739439,1.2656847168595355,-0.0083909551049419
5_daily_12-month_mean_mean_single_best,0.0354130313558418,1.0741797283377257,0.0690364220871085,0.5388964840053811,0.1926580129447326,0.93740271355789,-0.1838129170677198,1.2113475598215289,0.7420165753115241,-2.3118190656838418,104.01191506537556,1.2252064862495882,-0.0085501387533613
5_daily_12-month_mean_order_single_upper,0.0399011074236075,1.2710463408195576,0.1026909324693653,0.4326210396003681,0.1070180086908326,0.853794558302098,-0.3728447941773892,1.120778710882681,0.593375866055143,-1.0052003203804671,32.78371823217866,1.1133650714929055,-0.0127615467167491
5_daily_12-month_mean_order_single_lower,0.0666756567590773,2.8697143285219457,0.0902924023424681,0.7602084961887031,0.417768073141185,0.9710979375913296,-0.1595996942938823,1.1871184420675096,1.081958203996453,-0.6136332203347298,25.17204950739498,1.0593405696615716,-0.0111033882980914
5_daily_12-month_mean_order_single_best,0.0399011074236075,1.2710463408195576,0.1026909324693653,0.4326210396003681,0.1070180086908326,0.853794558302098,-0.3728447941773892,1.120778710882681,0.593375866055143,-1.0052003203804671,32.78371823217866,1.1133650714929055,-0.0127615467167491
5_daily_12-month_mean_None_single_upper,0.0328805495518844,0.9703813748736664,0.0579970944566292,0.587009459255256,0.2457718770587987,0.9551319090977824,-0.1337848330955217,1.279195500912275,0.8347606727795791,-2.0166429812546816,141.27211419399447,1.4020518024334374,-0.0071718484972357
5_daily_12-month_mean_None_single_lower,0.0328805495518844,0.9703813748736664,0.0579970944566292,0.587009459255256,0.2457718770587987,0.9551319090977824,-0.1337848330955217,1.279195500912275,0.8347606727795791,-2.0166429812546816,141.27211419399447,1.4020518024334374,-0.0071718484972357
5_daily_12-month_mean_None_single_best,0.0328805495518844,0.9703813748736664,0.0579970944566292,0.587009459255256,0.2457718770587987,0.9551319090977824,-0.1337848330955217,1.279195500912275,0.8347606727795791,-2.0166429812546816,141.27211419399447,1.4020518024334374,-0.0071718484972357
5_daily_12-month_order_mean_single_upper,0.0976231842985337,6.048130667188721,0.1035424033578844,0.951693660017382,0.5919185565322497,0.9835780544390598,-0.1649267170646895,1.2160533342994184,1.347779367178966,-0.7140427071844835,17.01206076090816,1.0666667974543125,-0.0126540823190482
